Gender,AgeCategory,IncomeCat,Vicinity,TimeBrowse,RepeatCust,NoVisits,Sample,Tour,WeekDay,TimeofDay,WinePref,Purchase,Amount,Season,Hi Temp,Date,Month No
1,6,5,3,2,1,2,2,2,6,4,2,2,0,3,76,7/24/18 7:17 AM,7
1,5,4,2,4,1,4,2,2,2,3,2,1,24.65,3,78,7/24/18 9:02 AM,7
1,2,2,3,2,2,0,2,2,3,2,3,2,0,3,75,7/24/18 9:44 PM,7
2,5,9,1,5,1,3,1,1,6,1,1,1,24.65,3,77,7/25/18 4:46 AM,7
2,5,4,3,1,1,3,1,1,2,1,3,1,51.93,3,76,7/25/18 8:52 AM,7
1,3,7,1,2,2,0,1,2,4,3,1,1,51.58,3,70,7/26/18 12:51 AM,7
1,1,7,3,5,2,0,1,1,2,1,2,2,0,3,94,7/26/18 12:30 PM,7
1,5,4,4,2,1,4,1,2,3,4,3,2,0,3,93,7/27/18 4:04 AM,7
1,6,7,2,3,1,2,2,1,2,1,3,2,0,3,75,7/28/18 2:58 AM,7
2,1,1,3,3,2,0,2,2,6,4,1,1,83.34,3,77,7/28/18 2:28 PM,7
1,5,3,4,1,1,3,2,1,4,2,3,2,0,3,73,7/29/18 12:15 AM,7
1,1,2,3,4,2,0,1,2,5,1,2,2,0,3,83,7/29/18 11:33 PM,7
1,4,3,1,3,2,0,1,1,1,2,1,1,31.47,3,83,7/29/18 11:51 PM,7
2,5,5,2,4,2,0,2,1,3,3,3,1,20.73,3,94,7/30/18 12:01 PM,7
1,5,9,4,3,1,1,1,2,5,5,3,2,0,3,88,7/30/18 4:49 PM,7
1,2,1,1,1,2,0,1,1,4,1,2,1,24.65,3,84,7/31/18 7:57 AM,7
1,6,5,4,3,1,4,1,2,1,4,1,2,0,3,95,7/31/18 9:20 PM,7
2,3,8,1,3,2,0,1,1,4,4,3,1,24.65,3,75,8/1/18 9:32 AM,8
2,6,8,1,3,1,3,1,1,5,3,1,1,18.12,3,79,8/2/18 12:44 AM,8
2,3,2,1,2,2,0,2,1,6,3,2,1,24.65,3,79,8/3/18 12:31 AM,8
1,2,7,3,1,1,2,1,2,4,5,3,1,24.65,3,72,8/3/18 7:08 PM,8
1,6,3,2,1,2,0,2,1,3,4,2,1,46.71,3,79,8/4/18 3:09 AM,8
2,1,8,1,3,1,1,1,1,5,4,2,1,24.65,3,80,8/4/18 3:44 AM,8
1,2,5,1,3,2,0,1,2,6,2,3,2,0,3,77,8/5/18 1:56 AM,8
2,5,8,4,5,1,4,1,2,3,5,1,1,84,3,76,8/5/18 2:02 AM,8
2,5,1,4,4,2,0,2,2,1,4,3,1,24.65,3,75,8/5/18 6:37 PM,8
1,6,7,2,1,1,2,1,1,4,3,3,2,0,3,92,8/6/18 2:55 AM,8
1,1,1,1,3,2,0,1,2,1,4,3,1,15.19,3,94,8/6/18 10:00 AM,8
1,1,7,3,1,1,2,1,1,2,5,1,2,0,3,72,8/7/18 3:15 AM,8
2,5,9,3,4,1,1,2,2,7,3,1,1,90.72,3,73,8/7/18 3:43 AM,8
1,1,4,4,5,1,2,1,1,6,5,1,1,24.65,3,74,8/7/18 2:19 PM,8
2,4,4,1,2,2,0,1,2,1,5,1,1,24.65,3,83,8/8/18 10:14 AM,8
1,5,2,1,5,2,0,2,2,2,4,3,1,64.17,3,87,8/9/18 3:08 AM,8
1,2,9,3,4,2,0,1,2,3,4,2,1,88.78,3,95,8/9/18 1:00 PM,8
2,6,7,4,4,1,2,2,2,3,5,3,1,24.65,3,78,8/10/18 1:29 AM,8
2,4,8,3,4,2,0,1,2,4,2,1,1,24.65,3,73,8/10/18 9:11 PM,8
2,2,5,4,3,2,0,2,2,7,5,3,1,78.21,3,78,8/11/18 12:21 AM,8
1,6,7,3,4,2,0,2,2,1,3,2,2,0,3,91,8/11/18 1:01 AM,8
1,4,4,1,3,2,0,2,2,2,2,3,2,0,3,87,8/11/18 5:06 AM,8
2,2,5,1,3,1,2,2,2,6,5,2,1,24.65,3,91,8/12/18 12:44 AM,8
1,5,8,2,4,1,1,1,1,7,1,1,1,57.8,3,79,8/12/18 1:30 PM,8
1,3,2,3,1,1,4,1,2,7,4,1,1,36.28,3,91,8/12/18 7:14 PM,8
1,4,7,1,1,1,4,1,2,4,5,1,2,0,3,83,8/13/18 4:37 AM,8
1,6,7,1,5,1,1,1,2,4,4,3,2,0,3,94,8/13/18 7:49 PM,8
1,4,2,4,4,1,2,1,1,3,4,1,1,10.94,3,72,8/14/18 1:46 PM,8
2,2,6,3,2,1,2,1,1,4,1,1,1,24.65,3,95,8/15/18 12:38 PM,8
2,3,7,4,1,2,0,1,2,4,2,1,1,14.83,3,85,8/16/18 10:01 AM,8
1,4,5,1,5,1,3,2,2,2,1,2,2,0,3,85,8/16/18 12:24 PM,8
1,5,5,3,1,2,0,2,1,6,4,1,2,0,3,72,8/16/18 10:19 PM,8
1,2,7,1,2,1,1,2,1,7,2,2,1,11.34,3,90,8/17/18 1:01 AM,8
1,6,8,1,1,2,0,2,1,5,5,3,1,14.99,3,72,8/17/18 10:42 AM,8
2,3,7,4,4,1,1,1,1,2,2,2,1,24.65,3,76,8/17/18 4:13 PM,8
1,5,6,2,3,1,3,2,2,4,5,2,2,0,3,88,8/18/18 12:57 PM,8
1,1,3,4,3,1,1,1,1,7,3,3,1,40.55,3,91,8/19/18 5:36 AM,8
2,3,3,1,3,2,0,1,1,2,3,1,1,24.65,3,86,8/20/18 12:24 AM,8
1,4,8,2,1,1,4,1,2,5,2,1,1,31.25,3,80,8/20/18 1:46 AM,8
1,2,3,3,3,2,0,1,1,6,3,1,1,24.65,3,73,8/20/18 9:01 PM,8
2,5,1,2,3,1,2,1,2,2,4,2,1,34,3,77,8/21/18 2:05 AM,8
2,2,4,2,5,1,3,1,2,7,2,3,1,59.93,3,88,8/21/18 9:31 AM,8
1,6,5,4,3,1,3,1,2,4,1,2,2,0,3,88,8/22/18 3:32 AM,8
1,4,2,3,5,2,0,1,2,1,2,2,1,44.43,3,84,8/22/18 11:13 PM,8
1,4,2,2,3,2,0,1,2,2,5,2,2,0,3,71,8/23/18 12:18 PM,8
1,4,1,4,2,1,4,2,1,6,4,1,2,0,3,81,8/23/18 6:35 PM,8
1,3,4,1,4,2,0,1,1,2,4,3,2,0,3,70,8/23/18 8:03 PM,8
2,2,1,3,1,2,0,1,2,3,3,2,1,24.65,3,71,8/23/18 10:08 PM,8
1,2,9,2,2,1,1,1,2,4,2,1,2,0,3,94,8/24/18 1:32 PM,8
1,1,4,1,3,2,0,2,1,7,5,3,2,0,3,93,8/24/18 5:32 PM,8
1,2,7,4,5,1,1,1,2,5,5,3,1,58,3,83,8/25/18 10:34 AM,8
2,3,3,3,2,2,0,2,2,3,2,1,1,85.06,3,87,8/25/18 9:01 PM,8
1,3,8,1,4,1,3,1,1,5,3,2,2,0,3,71,8/26/18 4:43 AM,8
1,2,4,2,1,2,0,1,1,7,2,2,1,24.65,3,92,8/26/18 5:29 AM,8
2,3,3,4,4,2,0,2,2,6,3,3,1,70.03,3,74,8/26/18 10:39 PM,8
2,2,8,1,2,2,0,1,2,6,3,3,1,24.65,3,70,8/26/18 10:47 PM,8
2,6,4,4,2,2,0,2,1,4,5,2,1,73.83,3,86,8/27/18 5:46 PM,8
1,2,3,1,3,1,2,1,2,7,2,2,1,95.18,3,77,8/27/18 11:20 PM,8
1,1,7,3,3,1,1,1,2,2,2,2,1,24.65,3,95,8/28/18 12:24 AM,8
1,1,4,3,5,2,0,2,1,5,1,1,1,68.04,3,86,8/29/18 12:17 AM,8
1,5,5,4,1,2,0,1,1,7,2,3,2,0,3,72,8/29/18 9:30 PM,8
2,1,8,1,2,1,1,1,2,3,4,1,1,24.65,3,71,8/29/18 10:39 PM,8
2,1,1,4,2,1,1,1,1,5,2,3,1,98.73,3,72,8/30/18 11:36 AM,8
2,1,6,2,4,1,2,1,1,4,1,1,1,24.65,3,91,8/30/18 2:22 PM,8
1,1,3,1,1,2,0,1,1,6,5,3,2,0,3,93,8/30/18 7:21 PM,8
1,3,5,4,3,1,4,2,2,1,2,1,1,16.83,3,72,8/31/18 7:40 AM,8
2,4,4,2,1,1,4,1,1,7,4,2,1,24.65,3,85,9/1/18 6:34 AM,9
1,6,2,1,4,2,0,1,1,2,3,1,2,0,3,70,9/1/18 8:08 AM,9
1,1,6,4,3,2,0,2,2,4,4,2,1,82.15,3,89,9/2/18 1:08 AM,9
2,6,7,3,3,2,0,2,1,1,2,1,1,79.99,3,95,9/2/18 8:36 PM,9
1,1,7,1,4,1,1,1,1,4,4,3,1,50.56,3,75,9/3/18 1:56 AM,9
1,5,4,4,1,1,3,1,2,6,5,2,2,0,3,80,9/3/18 6:44 AM,9
1,5,8,4,4,2,0,2,1,7,2,2,2,0,3,90,9/3/18 11:59 AM,9
1,3,2,1,3,2,0,2,2,7,2,3,2,0,3,94,9/3/18 10:55 PM,9
1,4,9,1,4,1,3,1,1,4,2,3,1,48.53,3,86,9/4/18 9:40 AM,9
1,4,5,1,3,1,4,1,2,3,4,1,2,0,3,82,9/4/18 9:05 PM,9
2,5,7,2,5,1,1,1,1,1,2,1,1,24.65,3,93,9/5/18 2:33 AM,9
1,5,2,2,2,1,1,1,2,4,2,2,1,26.21,3,84,9/5/18 10:32 AM,9
2,4,6,2,3,2,0,2,2,1,5,2,1,24.65,3,87,9/6/18 2:22 AM,9
1,5,7,4,5,2,0,1,2,7,4,1,1,13.54,3,76,9/6/18 7:04 PM,9
2,4,2,4,2,1,3,1,2,7,2,2,1,24.65,3,90,9/6/18 7:44 PM,9
2,5,6,3,2,2,0,2,1,3,5,2,1,24.65,3,79,9/7/18 12:41 AM,9
2,1,7,2,5,2,0,1,2,6,4,1,1,24.65,3,93,9/7/18 7:47 AM,9
1,2,6,3,2,2,0,1,2,4,2,3,2,0,3,88,9/8/18 4:50 AM,9
1,5,4,4,2,2,0,1,2,3,3,3,1,17.98,3,87,9/8/18 2:52 PM,9
1,4,1,1,3,2,0,2,2,7,5,3,1,94.63,3,85,9/8/18 10:46 PM,9
1,4,7,3,2,1,2,2,1,4,1,2,2,0,3,90,9/9/18 12:32 PM,9
2,4,8,4,5,2,0,1,2,4,2,2,1,51.91,3,90,9/9/18 2:12 PM,9
2,2,3,2,1,2,0,2,2,2,3,2,1,72.74,3,87,9/10/18 12:40 PM,9
1,6,6,1,3,1,2,2,2,3,2,1,2,0,3,80,9/10/18 9:15 PM,9
2,6,3,3,3,2,0,2,1,3,2,3,1,92.93,3,87,9/11/18 2:41 AM,9
1,1,2,4,4,2,0,1,1,7,5,2,2,0,3,81,9/11/18 6:21 AM,9
1,5,3,4,4,2,0,1,1,1,2,2,1,49.28,3,79,9/12/18 5:29 AM,9
2,2,9,2,1,1,2,1,1,3,1,2,1,24.65,3,81,9/12/18 6:31 PM,9
1,4,7,2,1,1,4,2,1,1,4,3,1,81.39,3,76,9/13/18 3:15 AM,9
1,5,7,3,3,1,4,1,1,7,1,1,2,0,3,84,9/13/18 2:03 PM,9
1,5,7,3,3,1,1,1,2,5,5,3,1,64.43,3,85,9/14/18 12:32 PM,9
2,6,6,2,5,2,0,1,1,6,5,2,1,24.65,3,95,9/15/18 3:40 AM,9
1,3,3,2,3,2,0,1,2,1,4,1,2,0,3,93,9/15/18 3:53 PM,9
1,3,2,1,5,2,0,2,1,1,4,1,1,13.29,3,95,9/15/18 7:00 PM,9
2,6,5,2,3,1,2,1,2,7,2,3,1,24.65,3,86,9/16/18 12:22 PM,9
2,4,4,4,4,2,0,2,1,6,2,1,1,93.56,3,72,9/16/18 9:44 PM,9
1,4,4,1,3,2,0,1,1,3,5,2,1,33.05,3,92,9/17/18 10:56 AM,9
2,2,3,1,2,2,0,2,1,3,2,3,1,24.65,3,82,9/18/18 6:08 AM,9
1,6,1,3,1,1,1,1,2,1,4,3,1,90.4,3,83,9/19/18 3:12 AM,9
1,6,3,1,1,1,1,2,2,1,1,2,2,0,3,71,9/19/18 4:14 PM,9
1,1,9,4,4,1,1,1,2,4,3,2,1,53.1,3,85,9/19/18 9:47 PM,9
2,2,8,1,5,1,4,1,1,3,5,1,1,24.65,3,93,9/20/18 3:38 AM,9
1,4,8,3,1,1,2,1,2,7,4,2,1,42.22,3,95,9/20/18 4:21 PM,9
1,5,1,2,3,1,2,1,2,2,2,1,1,24.65,3,82,9/21/18 10:08 AM,9
1,3,8,1,1,2,0,1,2,1,2,1,1,55.79,3,71,9/21/18 9:50 PM,9
1,3,2,4,4,2,0,1,2,1,2,3,2,0,3,78,9/22/18 6:27 PM,9
1,2,5,4,1,1,4,1,1,2,5,3,2,0,3,72,9/22/18 9:54 PM,9
1,5,2,2,3,1,3,2,1,4,1,1,1,82.36,3,81,9/23/18 9:09 PM,9
2,6,4,2,5,1,2,2,1,1,2,1,1,57.26,3,78,9/24/18 7:42 AM,9
2,2,5,2,3,1,4,1,1,6,4,1,1,24.65,3,82,9/24/18 12:12 PM,9
2,3,5,4,4,1,2,2,1,2,2,2,1,59.59,3,72,9/25/18 11:29 AM,9
2,5,5,4,1,1,3,2,2,6,4,2,1,24.65,3,85,9/25/18 10:26 PM,9
1,5,5,1,1,2,0,1,1,3,2,1,1,78.1,3,76,9/26/18 12:57 AM,9
1,5,2,2,1,2,0,1,2,4,2,1,2,0,3,88,9/26/18 3:57 AM,9
2,6,4,3,4,2,0,2,2,6,5,3,1,37.29,3,79,9/26/18 10:27 AM,9
1,2,9,4,1,1,3,2,1,1,4,1,1,24.65,3,79,9/27/18 3:48 AM,9
2,3,8,1,5,2,0,1,2,4,3,3,1,24.65,3,77,9/27/18 11:09 PM,9
2,5,5,3,2,1,3,2,2,6,4,2,1,31.84,3,87,9/28/18 4:59 AM,9
2,4,4,4,2,2,0,1,1,4,5,1,1,80.18,3,72,9/28/18 3:27 PM,9
2,4,5,4,5,1,2,1,1,3,5,3,1,24.65,3,93,9/29/18 2:45 PM,9
1,4,3,4,2,1,3,1,1,5,4,2,1,91.37,3,82,9/30/18 2:19 PM,9
2,3,7,1,1,2,0,1,2,4,1,2,1,24.65,4,64,10/1/18 2:19 AM,10
1,4,5,1,5,2,0,1,2,5,2,3,1,75.26,4,65,10/2/18 12:08 AM,10
1,4,9,3,1,2,0,1,1,2,2,3,2,0,4,66,10/2/18 12:57 AM,10
2,3,3,1,1,2,0,1,2,4,3,2,1,24.65,4,74,10/2/18 8:29 AM,10
2,3,9,2,5,1,3,2,1,3,5,1,1,24.36,4,62,10/3/18 6:48 AM,10
2,1,7,4,4,1,1,2,2,1,3,2,1,24.65,4,72,10/3/18 4:50 PM,10
1,5,7,4,5,1,2,1,1,7,1,3,1,24.65,4,65,10/3/18 8:25 PM,10
1,4,1,3,5,1,4,1,2,2,2,3,1,97.94,4,67,10/4/18 4:01 PM,10
2,4,5,4,5,1,1,2,1,1,4,3,1,59.82,4,59,10/4/18 11:10 PM,10
1,1,3,3,3,2,0,1,2,7,3,3,2,0,4,64,10/5/18 8:20 AM,10
2,2,6,3,1,2,0,2,1,2,1,3,1,63.45,4,57,10/5/18 9:27 AM,10
1,5,4,4,3,2,0,1,1,5,1,3,1,99.9,4,55,10/5/18 11:29 PM,10
2,3,9,3,3,1,2,1,1,6,2,1,1,96.69,4,66,10/6/18 11:54 AM,10
1,5,1,3,1,2,0,1,1,6,5,1,1,77.91,4,74,10/7/18 10:57 AM,10
1,6,1,3,1,1,3,2,2,7,3,2,2,0,4,61,10/7/18 12:07 PM,10
1,5,4,4,3,1,4,2,1,5,4,1,2,0,4,58,10/8/18 10:46 AM,10
1,5,4,4,1,2,0,1,1,6,2,3,2,0,4,71,10/8/18 1:29 PM,10
1,5,5,2,2,2,0,1,2,4,3,3,1,54.84,4,63,10/9/18 6:09 AM,10
2,5,8,4,5,1,3,2,1,5,1,3,1,78.96,4,70,10/9/18 7:52 PM,10
2,1,1,3,4,1,1,2,2,1,3,1,1,24.65,4,57,10/10/18 1:49 PM,10
1,3,6,1,5,1,1,2,1,5,4,1,2,0,4,59,10/11/18 4:49 AM,10
1,3,3,3,2,2,0,1,1,4,3,3,1,46.11,4,56,10/11/18 7:32 AM,10
2,6,2,1,1,2,0,2,1,2,4,3,1,24.65,4,75,10/11/18 9:24 AM,10
1,5,5,3,5,2,0,1,1,1,2,2,1,38.49,4,55,10/11/18 9:20 PM,10
2,2,8,3,2,2,0,1,1,5,1,1,1,78.39,4,67,10/12/18 9:11 PM,10
1,3,1,3,2,1,3,2,1,6,3,1,2,0,4,65,10/13/18 6:01 PM,10
1,2,2,3,3,2,0,1,1,1,4,2,2,0,4,68,10/14/18 2:55 AM,10
2,1,1,2,4,2,0,2,1,3,1,2,1,24.65,4,75,10/14/18 9:21 AM,10
2,4,3,1,2,2,0,1,2,2,2,2,1,24.65,4,56,10/14/18 4:16 PM,10
2,6,3,1,5,1,4,1,1,4,5,3,1,24.65,4,60,10/14/18 10:50 PM,10
1,3,2,1,1,2,0,1,1,5,3,3,1,90.96,4,70,10/15/18 9:37 AM,10
1,1,7,3,2,2,0,2,2,2,2,1,1,76.36,4,73,10/16/18 7:03 AM,10
1,4,7,1,3,1,1,2,2,4,2,1,2,0,4,66,10/17/18 2:03 AM,10
1,5,3,4,4,1,3,2,1,3,3,2,2,0,4,58,10/17/18 10:32 AM,10
2,1,8,1,2,2,0,2,1,1,1,3,1,17.48,4,72,10/18/18 4:10 AM,10
2,2,7,4,5,1,1,1,2,1,4,2,1,24.65,4,64,10/18/18 2:05 PM,10
2,1,8,2,2,1,3,1,1,6,3,2,1,24.65,4,59,10/19/18 11:39 AM,10
2,6,8,4,1,1,1,1,2,5,4,2,1,24.65,4,73,10/20/18 7:01 AM,10
1,2,8,2,1,2,0,2,2,1,3,3,1,24.65,4,57,10/21/18 4:40 AM,10
1,2,6,4,4,1,1,2,2,4,2,2,2,0,4,71,10/21/18 9:02 AM,10
2,5,9,3,4,1,2,2,1,2,2,3,1,24.65,4,64,10/22/18 2:06 AM,10
2,2,3,4,3,1,3,1,1,6,2,2,1,24.65,4,73,10/22/18 8:48 AM,10
2,6,8,3,1,1,3,1,2,5,2,2,1,24.65,4,58,10/23/18 7:50 AM,10
1,2,6,3,4,1,4,2,2,5,5,1,2,0,4,57,10/23/18 3:21 PM,10
2,3,2,3,4,2,0,2,1,7,4,1,1,40.59,4,66,10/23/18 8:56 PM,10
1,2,4,4,2,1,3,1,2,4,3,1,2,0,4,65,10/24/18 2:38 PM,10
1,3,5,3,3,2,0,2,1,3,3,2,2,0,4,61,10/25/18 2:39 AM,10
2,5,5,4,2,1,4,2,2,6,5,2,1,13.82,4,70,10/25/18 10:00 PM,10
2,2,6,4,1,2,0,1,2,4,1,3,1,26.06,4,72,10/26/18 6:45 PM,10
1,6,4,2,5,1,3,1,2,6,1,2,2,0,4,62,10/26/18 7:39 PM,10
1,4,7,3,1,2,0,2,2,1,5,3,1,47.76,4,59,10/27/18 12:45 AM,10
2,2,3,2,2,1,1,1,1,1,5,1,1,22.54,4,71,10/27/18 10:39 PM,10
1,5,6,4,3,1,4,1,1,3,5,3,2,0,4,63,10/28/18 10:55 AM,10
1,4,6,4,4,2,0,2,1,5,3,3,2,0,4,74,10/29/18 3:50 AM,10
2,5,6,2,5,1,4,1,1,1,2,3,1,46.14,4,62,10/29/18 9:56 PM,10
1,6,8,2,2,1,2,1,2,7,2,1,1,26.21,4,66,10/30/18 7:36 AM,10
1,6,7,3,3,1,3,2,2,1,3,1,2,0,4,55,10/30/18 3:05 PM,10
2,1,8,1,2,1,2,2,1,4,2,3,1,68.12,4,61,10/30/18 6:12 PM,10
1,4,2,4,4,2,0,1,1,1,1,3,1,25.73,4,73,10/30/18 8:44 PM,10
1,3,7,4,3,1,2,2,1,7,5,3,1,38.08,4,65,10/31/18 7:20 PM,10
2,6,9,3,1,2,0,1,1,3,1,3,1,24.65,4,58,11/1/18 4:42 AM,11
1,1,8,3,2,1,3,2,2,7,4,2,1,21.6,4,66,11/1/18 7:01 AM,11
1,4,1,1,4,2,0,1,2,4,5,3,1,80.24,4,61,11/2/18 1:59 AM,11
2,1,5,2,3,1,2,1,1,2,2,1,1,77.28,4,63,11/2/18 6:09 AM,11
1,6,5,3,4,2,0,2,2,4,3,1,1,44.84,4,56,11/2/18 7:11 PM,11
2,1,4,3,2,1,2,1,2,6,3,3,1,26.78,4,55,11/3/18 3:07 AM,11
2,3,3,3,1,1,1,2,1,7,1,3,1,30.36,4,75,11/4/18 1:56 AM,11
2,4,4,2,1,2,0,1,1,2,2,3,1,51.65,4,56,11/4/18 7:10 AM,11
2,6,4,4,2,1,4,1,1,7,3,3,1,24.65,4,71,11/4/18 1:19 PM,11
1,2,3,2,3,2,0,2,2,3,5,3,2,0,4,66,11/5/18 12:40 PM,11
2,3,9,1,5,2,0,1,2,7,1,1,1,24.65,4,71,11/5/18 2:26 PM,11
1,5,4,2,2,1,3,2,1,5,2,2,1,42.6,4,75,11/6/18 10:30 AM,11
2,1,3,1,1,1,1,1,1,2,1,3,1,24.71,4,59,11/6/18 10:57 PM,11
2,3,3,2,2,2,0,1,2,3,3,1,1,81.08,4,71,11/7/18 7:19 AM,11
1,5,7,3,4,2,0,1,1,7,2,2,1,52.04,4,61,11/8/18 6:32 AM,11
2,3,8,2,4,2,0,1,2,7,4,2,1,24.65,4,63,11/9/18 12:43 AM,11
1,6,9,3,4,2,0,2,2,7,4,3,2,0,4,73,11/9/18 3:28 PM,11
1,2,4,1,1,2,0,1,2,5,2,2,1,60.58,4,70,11/10/18 2:36 PM,11
1,1,4,2,2,1,1,2,2,1,1,2,1,26.76,4,56,11/11/18 1:04 AM,11
1,2,3,1,5,2,0,1,2,3,2,3,2,0,4,59,11/11/18 2:10 AM,11
1,4,2,3,4,1,4,2,1,3,4,1,2,0,4,72,11/12/18 2:00 AM,11
2,3,2,3,1,1,4,1,2,1,4,3,1,48.1,4,69,11/12/18 12:35 PM,11
1,6,2,3,4,2,0,1,1,3,2,2,1,40.69,4,63,11/12/18 9:08 PM,11
2,2,6,1,2,1,4,1,1,7,4,2,1,75.96,4,58,11/13/18 3:15 AM,11
1,4,4,3,4,2,0,2,1,6,1,3,2,0,4,71,11/14/18 2:33 AM,11
1,6,7,3,3,2,0,2,1,5,4,1,2,0,4,55,11/14/18 12:56 PM,11
1,2,6,2,3,2,0,2,2,7,5,2,1,24.65,4,63,11/15/18 11:54 AM,11
1,5,7,1,5,2,0,1,1,2,1,2,2,0,4,66,11/16/18 9:15 AM,11
1,4,5,3,5,2,0,1,2,2,3,1,1,66.1,4,67,11/17/18 5:56 AM,11
2,2,4,3,2,1,4,2,2,2,1,2,1,70.14,4,73,11/17/18 7:13 AM,11
2,6,2,4,3,2,0,1,1,6,5,3,1,24.65,4,63,11/17/18 1:21 PM,11
2,2,6,4,5,1,1,1,2,3,4,1,1,24.65,4,71,11/18/18 12:21 AM,11
1,3,2,4,3,2,0,1,2,1,3,1,2,0,4,55,11/18/18 12:40 AM,11
2,6,4,3,4,2,0,2,1,6,2,2,1,24.65,4,70,11/18/18 3:43 PM,11
1,2,5,1,4,2,0,1,1,5,4,1,1,24.65,4,73,11/18/18 11:18 PM,11
1,1,2,1,5,1,4,1,1,3,4,2,1,40.89,4,73,11/19/18 9:34 PM,11
1,2,8,2,4,1,4,2,1,1,4,3,1,40.98,4,71,11/19/18 11:45 PM,11
1,4,2,2,3,1,1,1,1,7,3,3,1,88.97,4,72,11/20/18 9:54 PM,11
2,6,5,3,5,2,0,2,1,5,4,2,1,78.05,4,55,11/21/18 8:52 AM,11
1,4,5,3,1,1,2,1,1,1,1,3,1,80.28,4,56,11/21/18 10:36 AM,11
1,6,8,3,1,1,1,1,2,3,4,2,1,91.8,4,67,11/22/18 6:01 AM,11
1,2,4,4,3,2,0,1,2,3,4,2,1,87.36,4,55,11/23/18 1:10 AM,11
2,1,4,3,1,1,2,1,1,1,1,3,1,24.65,4,69,11/23/18 7:53 AM,11
2,5,6,4,2,2,0,1,2,6,2,1,1,24.65,4,56,11/23/18 4:20 PM,11
1,1,1,2,3,2,0,1,2,4,2,3,1,49.43,4,75,11/24/18 10:03 AM,11
2,2,8,1,1,2,0,2,2,7,4,1,1,24.65,4,68,11/24/18 3:44 PM,11
2,5,2,4,4,1,1,1,2,4,5,3,1,24.65,4,66,11/25/18 1:50 PM,11
1,1,8,4,5,2,0,1,2,6,1,1,1,24.65,4,70,11/25/18 4:06 PM,11
1,1,2,1,5,1,1,1,1,7,3,3,1,14.16,4,75,11/26/18 6:12 AM,11
2,6,2,3,4,2,0,1,1,3,1,2,1,24.65,4,71,11/26/18 8:45 PM,11
1,2,7,4,5,2,0,1,1,6,4,2,1,58.5,4,59,11/27/18 5:00 PM,11
1,1,8,4,1,2,0,1,1,5,5,3,1,74.99,4,65,11/28/18 2:23 AM,11
2,6,5,2,4,1,1,2,2,5,2,2,1,29.79,4,59,11/28/18 5:42 AM,11
1,5,7,3,4,1,1,1,2,1,1,1,2,0,4,70,11/28/18 10:16 PM,11
2,4,1,2,2,1,3,1,2,6,1,2,1,72.84,4,74,11/29/18 3:58 AM,11
1,3,5,2,5,1,4,1,2,3,1,3,2,0,4,64,11/29/18 1:34 PM,11
1,1,7,2,3,2,0,2,1,1,2,3,1,76.83,4,71,11/29/18 6:50 PM,11
1,3,6,4,4,2,0,1,1,7,1,3,2,0,4,72,11/30/18 8:28 AM,11
1,5,6,3,3,2,0,2,1,7,4,1,1,79.26,4,57,11/30/18 9:01 AM,11
2,2,2,1,1,2,0,1,1,2,3,2,1,62.08,4,59,12/1/18 4:44 AM,12
1,3,7,2,4,1,3,2,1,3,5,1,1,24.65,4,55,12/1/18 10:55 AM,12
1,3,1,1,4,2,0,2,2,3,5,3,1,39.03,4,63,12/1/18 7:29 PM,12
2,3,8,2,4,2,0,1,1,5,4,2,1,24.65,4,69,12/2/18 10:36 AM,12
2,4,3,1,3,2,0,2,1,6,1,1,1,24.65,4,61,12/3/18 6:34 AM,12
2,6,5,2,2,1,2,1,1,3,1,1,1,24.65,4,75,12/3/18 6:35 PM,12
1,6,7,2,2,2,0,2,1,1,5,2,2,0,4,66,12/4/18 1:13 PM,12
2,2,2,1,5,1,3,1,1,1,2,2,1,94.68,4,64,12/5/18 8:45 AM,12
2,1,4,2,2,2,0,1,2,6,2,1,1,24.65,4,58,12/5/18 11:10 AM,12
2,6,3,4,2,2,0,2,2,5,1,3,1,24.65,4,64,12/6/18 5:33 AM,12
1,4,1,3,1,1,2,2,2,6,2,1,1,35.55,4,70,12/6/18 6:14 AM,12
2,4,7,4,2,1,1,1,2,1,2,3,1,24.65,4,60,12/7/18 3:56 AM,12
1,4,3,4,5,1,1,2,1,1,3,2,1,32.2,4,74,12/7/18 3:58 AM,12
1,5,6,1,5,1,1,1,1,4,4,3,1,24.65,4,66,12/7/18 2:32 PM,12
1,1,3,2,2,1,4,1,2,2,1,3,2,0,4,61,12/8/18 2:48 AM,12
2,3,2,1,2,1,4,1,2,2,3,2,1,91.73,4,66,12/8/18 8:55 PM,12
2,3,6,4,5,1,3,2,1,2,3,3,1,94.06,4,57,12/9/18 4:37 AM,12
2,1,4,2,1,2,0,2,2,1,4,3,1,24.65,4,61,12/9/18 6:20 AM,12
2,6,5,1,5,1,1,1,2,1,2,1,1,24.65,4,60,12/10/18 12:04 AM,12
1,4,9,1,3,2,0,2,1,3,2,3,1,99.37,4,56,12/10/18 3:28 AM,12
1,4,9,1,4,2,0,1,2,2,5,2,2,0,4,55,12/11/18 12:35 AM,12
2,4,3,1,1,1,2,1,1,2,1,1,1,11.08,4,64,12/11/18 6:20 PM,12
1,6,1,2,3,2,0,2,2,1,1,1,2,0,4,56,12/12/18 1:16 PM,12
